{'label': 'POSITIVE', 'score': 0.992445707321167}
{'label': 'NEGATIVE', 'score': 0.9934189915657043}
{'label': 'NEGATIVE', 'score': 0.999762773513794}
{'label': 'POSITIVE', 'score': 0.6668099164962769}
{'label': 'NEGATIVE', 'score': 0.9950136542320251}
{'label': 'NEGATIVE', 'score': 0.9964460730552673}
{'label': 'POSITIVE', 'score': 0.9888456463813782}
{'label': 'NEGATIVE', 'score': 0.995690643787384}
{'label': 'NEGATIVE', 'score': 0.9834607243537903}
{'label': 'NEGATIVE', 'score': 0.9992714524269104}
{'label': 'NEGATIVE', 'score': 0.9861022233963013}
{'label': 'NEGATIVE', 'score': 0.9775862097740173}
{'label': 'POSITIVE', 'score': 0.9941620826721191}
{'label': 'NEGATIVE', 'score': 0.9875773191452026}
{'label': 'NEGATIVE', 'score': 0.9876379370689392}
{'label': 'NEGATIVE', 'score': 0.9987176656723022}
{'label': 'NEGATIVE', 'score': 0.997372031211853}
{'label': 'NEGATIVE', 'score': 0.9888776540756226}
{'label': 'NEGATIVE', 'score': 0.9622455835342407}
{'label': 'NEGATIVE', 'score': 0.9680705666542053}
{'label': 'NEGATIVE', 'score': 0.9910867214202881}
{'label': 'NEGATIVE', 'score': 0.998409628868103}
{'label': 'NEGATIVE', 'score': 0.9993070960044861}
{'label': 'NEGATIVE', 'score': 0.9977816939353943}
{'label': 'NEGATIVE', 'score': 0.9993406534194946}
{'label': 'NEGATIVE', 'score': 0.9981678128242493}
{'label': 'NEGATIVE', 'score': 0.9997788071632385}
{'label': 'NEGATIVE', 'score': 0.9946181774139404}
{'label': 'NEGATIVE', 'score': 0.999793529510498}
{'label': 'NEGATIVE', 'score': 0.9994102716445923}
{'label': 'POSITIVE', 'score': 0.993052065372467}
{'label': 'NEGATIVE', 'score': 0.9980956315994263}
{'label': 'NEGATIVE', 'score': 0.9928146600723267}
{'label': 'POSITIVE', 'score': 0.990940511226654}
{'label': 'POSITIVE', 'score': 0.9965497851371765}
{'label': 'NEGATIVE', 'score': 0.5718057155609131}
{'label': 'NEGATIVE', 'score': 0.9886407852172852}
{'label': 'NEGATIVE', 'score': 0.9789429903030396}
{'label': 'POSITIVE', 'score': 0.9994583129882812}
{'label': 'NEGATIVE', 'score': 0.9950107932090759}
{'label': 'NEGATIVE', 'score': 0.9676470756530762}
{'label': 'NEGATIVE', 'score': 0.9953791499137878}
{'label': 'POSITIVE', 'score': 0.9897964596748352}
{'label': 'NEGATIVE', 'score': 0.9985653162002563}
{'label': 'NEGATIVE', 'score': 0.9975485801696777}
{'label': 'NEGATIVE', 'score': 0.9920179843902588}
{'label': 'POSITIVE', 'score': 0.9872458577156067}
{'label': 'NEGATIVE', 'score': 0.987574577331543}
{'label': 'POSITIVE', 'score': 0.9636988639831543}
{'label': 'NEGATIVE', 'score': 0.9799469709396362}
{'label': 'POSITIVE', 'score': 0.9998430609703064}
{'label': 'NEGATIVE', 'score': 0.5179073214530945}
{'label': 'NEGATIVE', 'score': 0.9993882775306702}
{'label': 'NEGATIVE', 'score': 0.9877004027366638}
{'label': 'NEGATIVE', 'score': 0.9987265467643738}
{'label': 'NEGATIVE', 'score': 0.9986804723739624}
{'label': 'NEGATIVE', 'score': 0.9935640692710876}
{'label': 'NEGATIVE', 'score': 0.9933277368545532}
{'label': 'NEGATIVE', 'score': 0.998193085193634}
{'label': 'NEGATIVE', 'score': 0.9885614514350891}
{'label': 'NEGATIVE', 'score': 0.9605497121810913}
{'label': 'NEGATIVE', 'score': 0.9952036738395691}
{'label': 'NEGATIVE', 'score': 0.9995962381362915}
{'label': 'POSITIVE', 'score': 0.9852506518363953}
{'label': 'POSITIVE', 'score': 0.9530420899391174}
{'label': 'NEGATIVE', 'score': 0.9818026423454285}
{'label': 'NEGATIVE', 'score': 0.781110942363739}
{'label': 'POSITIVE', 'score': 0.9959418773651123}
{'label': 'POSITIVE', 'score': 0.847183883190155}
{'label': 'NEGATIVE', 'score': 0.9995940923690796}
{'label': 'POSITIVE', 'score': 0.9353600740432739}
{'label': 'POSITIVE', 'score': 0.9943537712097168}
{'label': 'POSITIVE', 'score': 0.9992766976356506}
{'label': 'NEGATIVE', 'score': 0.9996820092201233}
{'label': 'NEGATIVE', 'score': 0.9355303049087524}
{'label': 'NEGATIVE', 'score': 0.9939448237419128}
{'label': 'NEGATIVE', 'score': 0.9973326921463013}
{'label': 'NEGATIVE', 'score': 0.997005820274353}
{'label': 'POSITIVE', 'score': 0.8971418738365173}
{'label': 'NEGATIVE', 'score': 0.9990138411521912}
{'label': 'NEGATIVE', 'score': 0.9973390698432922}
{'label': 'NEGATIVE', 'score': 0.9996468424797058}
{'label': 'NEGATIVE', 'score': 0.9996734857559204}
{'label': 'NEGATIVE', 'score': 0.9993551969528198}
{'label': 'NEGATIVE', 'score': 0.9993929862976074}
{'label': 'NEGATIVE', 'score': 0.9955301284790039}
{'label': 'NEGATIVE', 'score': 0.995985746383667}
{'label': 'NEGATIVE', 'score': 0.9995437860488892}
{'label': 'NEGATIVE', 'score': 0.9994511604309082}
{'label': 'NEGATIVE', 'score': 0.9872680902481079}
{'label': 'NEGATIVE', 'score': 0.9994949698448181}
{'label': 'POSITIVE', 'score': 0.8263166546821594}
{'label': 'NEGATIVE', 'score': 0.9974969029426575}
{'label': 'POSITIVE', 'score': 0.6965304613113403}
{'label': 'NEGATIVE', 'score': 0.9764552712440491}
{'label': 'NEGATIVE', 'score': 0.9911857843399048}
{'label': 'NEGATIVE', 'score': 0.9977695345878601}
{'label': 'POSITIVE', 'score': 0.982710063457489}
{'label': 'NEGATIVE', 'score': 0.9761924743652344}
{'label': 'NEGATIVE', 'score': 0.9917104244232178}
{'label': 'NEGATIVE', 'score': 0.9947965741157532}
{'label': 'NEGATIVE', 'score': 0.9918185472488403}
{'label': 'NEGATIVE', 'score': 0.8927733898162842}
{'label': 'NEGATIVE', 'score': 0.9977157115936279}
{'label': 'NEGATIVE', 'score': 0.996870756149292}
{'label': 'POSITIVE', 'score': 0.993661105632782}
{'label': 'POSITIVE', 'score': 0.9850071668624878}
{'label': 'NEGATIVE', 'score': 0.9997836947441101}
{'label': 'NEGATIVE', 'score': 0.9100876450538635}
{'label': 'NEGATIVE', 'score': 0.9950778484344482}
{'label': 'NEGATIVE', 'score': 0.9237999320030212}
{'label': 'NEGATIVE', 'score': 0.8661582469940186}
{'label': 'NEGATIVE', 'score': 0.99907386302948}
{'label': 'POSITIVE', 'score': 0.5172476768493652}
{'label': 'POSITIVE', 'score': 0.7369468212127686}
{'label': 'NEGATIVE', 'score': 0.9966902136802673}
{'label': 'NEGATIVE', 'score': 0.9960694313049316}
{'label': 'NEGATIVE', 'score': 0.9938239455223083}
{'label': 'POSITIVE', 'score': 0.5655374526977539}
{'label': 'POSITIVE', 'score': 0.9961162805557251}
{'label': 'NEGATIVE', 'score': 0.9634444117546082}
{'label': 'POSITIVE', 'score': 0.7402324080467224}
{'label': 'NEGATIVE', 'score': 0.973962128162384}
{'label': 'NEGATIVE', 'score': 0.9997158646583557}
{'label': 'NEGATIVE', 'score': 0.9992663264274597}
{'label': 'NEGATIVE', 'score': 0.9997950792312622}
{'label': 'NEGATIVE', 'score': 0.8260802030563354}
{'label': 'NEGATIVE', 'score': 0.9957014322280884}
{'label': 'NEGATIVE', 'score': 0.9998074173927307}
{'label': 'NEGATIVE', 'score': 0.9991695880889893}
{'label': 'NEGATIVE', 'score': 0.9865333437919617}
{'label': 'NEGATIVE', 'score': 0.9966913461685181}
{'label': 'NEGATIVE', 'score': 0.9996065497398376}
{'label': 'NEGATIVE', 'score': 0.9978461265563965}
{'label': 'NEGATIVE', 'score': 0.5213659405708313}
{'label': 'NEGATIVE', 'score': 0.9993168711662292}
{'label': 'NEGATIVE', 'score': 0.9989307522773743}
{'label': 'POSITIVE', 'score': 0.9845589399337769}
{'label': 'NEGATIVE', 'score': 0.7363900542259216}
{'label': 'NEGATIVE', 'score': 0.9989289045333862}
{'label': 'NEGATIVE', 'score': 0.9996618628501892}
{'label': 'POSITIVE', 'score': 0.9472161531448364}
{'label': 'NEGATIVE', 'score': 0.9929916262626648}
{'label': 'POSITIVE', 'score': 0.9806712865829468}
{'label': 'NEGATIVE', 'score': 0.9839358329772949}
{'label': 'NEGATIVE', 'score': 0.9970855712890625}
{'label': 'NEGATIVE', 'score': 0.9982852339744568}
{'label': 'NEGATIVE', 'score': 0.9954208731651306}
{'label': 'NEGATIVE', 'score': 0.9970417022705078}
{'label': 'NEGATIVE', 'score': 0.9306941032409668}
{'label': 'POSITIVE', 'score': 0.7828943133354187}
{'label': 'NEGATIVE', 'score': 0.9984133243560791}
{'label': 'NEGATIVE', 'score': 0.9605446457862854}
{'label': 'NEGATIVE', 'score': 0.7485215067863464}
{'label': 'NEGATIVE', 'score': 0.998977780342102}
{'label': 'NEGATIVE', 'score': 0.9953138828277588}
{'label': 'NEGATIVE', 'score': 0.5708296298980713}
{'label': 'NEGATIVE', 'score': 0.9875459671020508}
{'label': 'POSITIVE', 'score': 0.9904665350914001}
{'label': 'NEGATIVE', 'score': 0.9630650877952576}
{'label': 'NEGATIVE', 'score': 0.9983806014060974}
{'label': 'NEGATIVE', 'score': 0.9684853553771973}
{'label': 'NEGATIVE', 'score': 0.9704016447067261}
{'label': 'NEGATIVE', 'score': 0.9993693232536316}
{'label': 'NEGATIVE', 'score': 0.9978498816490173}
{'label': 'NEGATIVE', 'score': 0.9990721344947815}
{'label': 'NEGATIVE', 'score': 0.5988622307777405}
{'label': 'NEGATIVE', 'score': 0.9885022044181824}
{'label': 'NEGATIVE', 'score': 0.9996507167816162}
{'label': 'NEGATIVE', 'score': 0.6826848983764648}
{'label': 'NEGATIVE', 'score': 0.9671233296394348}
{'label': 'POSITIVE', 'score': 0.9995420575141907}
{'label': 'NEGATIVE', 'score': 0.9956857562065125}
{'label': 'POSITIVE', 'score': 0.9933937788009644}
{'label': 'POSITIVE', 'score': 0.9881895184516907}
{'label': 'NEGATIVE', 'score': 0.9936510920524597}
{'label': 'NEGATIVE', 'score': 0.992536187171936}
{'label': 'NEGATIVE', 'score': 0.9969798922538757}
{'label': 'NEGATIVE', 'score': 0.9997254014015198}
{'label': 'NEGATIVE', 'score': 0.9907999634742737}
{'label': 'NEGATIVE', 'score': 0.9738075733184814}
{'label': 'NEGATIVE', 'score': 0.9997159838676453}
{'label': 'NEGATIVE', 'score': 0.9921258091926575}
{'label': 'NEGATIVE', 'score': 0.9750789999961853}
{'label': 'NEGATIVE', 'score': 0.989726722240448}
{'label': 'NEGATIVE', 'score': 0.9923036694526672}
{'label': 'NEGATIVE', 'score': 0.9951958656311035}
{'label': 'NEGATIVE', 'score': 0.9992274045944214}
{'label': 'NEGATIVE', 'score': 0.9949119091033936}
{'label': 'NEGATIVE', 'score': 0.9982738494873047}
{'label': 'NEGATIVE', 'score': 0.9794676303863525}
