{'label': 'POSITIVE', 'score': 0.9789819717407227}
{'label': 'POSITIVE', 'score': 0.9771232008934021}
{'label': 'NEGATIVE', 'score': 0.998980700969696}
{'label': 'POSITIVE', 'score': 0.9990017414093018}
{'label': 'NEGATIVE', 'score': 0.9827473759651184}
{'label': 'NEGATIVE', 'score': 0.9967350959777832}
{'label': 'NEGATIVE', 'score': 0.9968276023864746}
{'label': 'NEGATIVE', 'score': 0.991176426410675}
{'label': 'NEGATIVE', 'score': 0.9997156262397766}
{'label': 'NEGATIVE', 'score': 0.9993839859962463}
{'label': 'NEGATIVE', 'score': 0.9989667534828186}
{'label': 'NEGATIVE', 'score': 0.9995372891426086}
{'label': 'NEGATIVE', 'score': 0.9119318127632141}
{'label': 'NEGATIVE', 'score': 0.9933386445045471}
{'label': 'POSITIVE', 'score': 0.9724021553993225}
{'label': 'NEGATIVE', 'score': 0.9969809651374817}
{'label': 'POSITIVE', 'score': 0.9945940375328064}
{'label': 'NEGATIVE', 'score': 0.9955369830131531}
{'label': 'NEGATIVE', 'score': 0.9485032558441162}
{'label': 'NEGATIVE', 'score': 0.9965792894363403}
{'label': 'POSITIVE', 'score': 0.7385693192481995}
{'label': 'NEGATIVE', 'score': 0.9869049787521362}
{'label': 'POSITIVE', 'score': 0.9781481027603149}
{'label': 'NEGATIVE', 'score': 0.9964390397071838}
{'label': 'NEGATIVE', 'score': 0.9815047979354858}
{'label': 'NEGATIVE', 'score': 0.9744957685470581}
{'label': 'POSITIVE', 'score': 0.9728652238845825}
{'label': 'NEGATIVE', 'score': 0.9965406656265259}
{'label': 'NEGATIVE', 'score': 0.9952113628387451}
{'label': 'NEGATIVE', 'score': 0.9974800944328308}
{'label': 'POSITIVE', 'score': 0.9621145129203796}
{'label': 'NEGATIVE', 'score': 0.9988996982574463}
{'label': 'NEGATIVE', 'score': 0.9947119951248169}
{'label': 'NEGATIVE', 'score': 0.991572916507721}
{'label': 'NEGATIVE', 'score': 0.9980466961860657}
{'label': 'NEGATIVE', 'score': 0.9870601296424866}
{'label': 'NEGATIVE', 'score': 0.9927756190299988}
{'label': 'NEGATIVE', 'score': 0.9172061085700989}
{'label': 'NEGATIVE', 'score': 0.9905191659927368}
{'label': 'NEGATIVE', 'score': 0.9954675436019897}
{'label': 'NEGATIVE', 'score': 0.9849340915679932}
{'label': 'NEGATIVE', 'score': 0.9991884827613831}
{'label': 'POSITIVE', 'score': 0.8713354468345642}
{'label': 'NEGATIVE', 'score': 0.992301881313324}
{'label': 'NEGATIVE', 'score': 0.9955799579620361}
{'label': 'NEGATIVE', 'score': 0.7607145309448242}
{'label': 'NEGATIVE', 'score': 0.9986960291862488}
{'label': 'NEGATIVE', 'score': 0.9941206574440002}
{'label': 'NEGATIVE', 'score': 0.9953922629356384}
{'label': 'NEGATIVE', 'score': 0.9908449053764343}
{'label': 'NEGATIVE', 'score': 0.9983640313148499}
{'label': 'NEGATIVE', 'score': 0.9976153373718262}
{'label': 'NEGATIVE', 'score': 0.9993292689323425}
{'label': 'NEGATIVE', 'score': 0.5140596628189087}
{'label': 'NEGATIVE', 'score': 0.9985601902008057}
{'label': 'NEGATIVE', 'score': 0.9830719232559204}
{'label': 'POSITIVE', 'score': 0.9402641654014587}
{'label': 'NEGATIVE', 'score': 0.9992510080337524}
{'label': 'NEGATIVE', 'score': 0.9924888610839844}
{'label': 'NEGATIVE', 'score': 0.996889591217041}
{'label': 'NEGATIVE', 'score': 0.99211585521698}
{'label': 'POSITIVE', 'score': 0.9930557012557983}
{'label': 'NEGATIVE', 'score': 0.9923236966133118}
{'label': 'POSITIVE', 'score': 0.998918890953064}
{'label': 'POSITIVE', 'score': 0.7022269368171692}
{'label': 'NEGATIVE', 'score': 0.9930304288864136}
{'label': 'POSITIVE', 'score': 0.9968168139457703}
{'label': 'NEGATIVE', 'score': 0.9981353282928467}
{'label': 'NEGATIVE', 'score': 0.9547726511955261}
{'label': 'NEGATIVE', 'score': 0.9765985012054443}
