{'label': 'NEGATIVE', 'score': 0.7228937745094299}
{'label': 'POSITIVE', 'score': 0.9969739317893982}
{'label': 'POSITIVE', 'score': 0.9967036843299866}
{'label': 'POSITIVE', 'score': 0.9020950198173523}
{'label': 'POSITIVE', 'score': 0.9997212290763855}
{'label': 'POSITIVE', 'score': 0.9895351529121399}
{'label': 'NEGATIVE', 'score': 0.9856576919555664}
{'label': 'POSITIVE', 'score': 0.9984190464019775}
{'label': 'NEGATIVE', 'score': 0.9916238188743591}
{'label': 'NEGATIVE', 'score': 0.9801254868507385}
{'label': 'POSITIVE', 'score': 0.9963731169700623}
{'label': 'NEGATIVE', 'score': 0.9918060302734375}
{'label': 'POSITIVE', 'score': 0.9590334892272949}
{'label': 'NEGATIVE', 'score': 0.9944310188293457}
{'label': 'NEGATIVE', 'score': 0.9997279644012451}
{'label': 'POSITIVE', 'score': 0.9987660646438599}
{'label': 'NEGATIVE', 'score': 0.9704863429069519}
{'label': 'POSITIVE', 'score': 0.8428107500076294}
{'label': 'NEGATIVE', 'score': 0.9947428703308105}
{'label': 'NEGATIVE', 'score': 0.9868870973587036}
{'label': 'POSITIVE', 'score': 0.9949281215667725}
{'label': 'NEGATIVE', 'score': 0.9819764494895935}
{'label': 'NEGATIVE', 'score': 0.9883947372436523}
{'label': 'NEGATIVE', 'score': 0.785296618938446}
{'label': 'NEGATIVE', 'score': 0.9918850064277649}
{'label': 'NEGATIVE', 'score': 0.9838348031044006}
{'label': 'NEGATIVE', 'score': 0.9630236029624939}
{'label': 'NEGATIVE', 'score': 0.9522996544837952}
{'label': 'NEGATIVE', 'score': 0.9979926347732544}
{'label': 'NEGATIVE', 'score': 0.9883805513381958}
{'label': 'NEGATIVE', 'score': 0.9585071206092834}
{'label': 'POSITIVE', 'score': 0.7355594635009766}
{'label': 'POSITIVE', 'score': 0.9996818900108337}
{'label': 'NEGATIVE', 'score': 0.997571587562561}
{'label': 'POSITIVE', 'score': 0.999578595161438}
{'label': 'NEGATIVE', 'score': 0.9989483952522278}
{'label': 'POSITIVE', 'score': 0.7157277464866638}
{'label': 'NEGATIVE', 'score': 0.9984582662582397}
{'label': 'NEGATIVE', 'score': 0.875264585018158}
{'label': 'NEGATIVE', 'score': 0.9849972724914551}
{'label': 'POSITIVE', 'score': 0.9966408610343933}
{'label': 'NEGATIVE', 'score': 0.9984900951385498}
{'label': 'NEGATIVE', 'score': 0.9937187433242798}
{'label': 'NEGATIVE', 'score': 0.9408630728721619}
{'label': 'POSITIVE', 'score': 0.8870589733123779}
{'label': 'NEGATIVE', 'score': 0.9865255355834961}
{'label': 'NEGATIVE', 'score': 0.9994564056396484}
{'label': 'POSITIVE', 'score': 0.9972842335700989}
