id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1355650752182685698,1354689678436425729,2021-01-30 23:55:00 CET,2021-01-30,23:55:00,+0200,361557474,duttonstar,David Dutton,,@karrider @WeWillBeHeard1 @BorisJohnson 😂😂😂 Have you got lots of friends? I’ve been touring all over the world for most of my life  What have you been up to? 😂😂😂,en,[],[],[],0,0,0,[],[],https://twitter.com/DuttonStar/status/1355650752182685698,False,,0,,Liverpool,,,,,,"[{'screen_name': 'karrider', 'name': 'theTruthisAroundTheCorner🇬🇧🇨🇭🇭🇺', 'id': '26522915'}, {'screen_name': 'WeWillBeHeard1', 'name': 'We Will Be Heard', 'id': '1318224468926451712'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1355648977547522051,1354689678436425729,2021-01-30 23:47:57 CET,2021-01-30,23:47:57,+0200,361557474,duttonstar,David Dutton,,@karrider @WeWillBeHeard1 @BorisJohnson 😂😂👍🏻👍🏻 Thick as 😂😂😂,en,[],[],[],1,0,0,[],[],https://twitter.com/DuttonStar/status/1355648977547522051,False,,0,,Liverpool,,,,,,"[{'screen_name': 'karrider', 'name': 'theTruthisAroundTheCorner🇬🇧🇨🇭🇭🇺', 'id': '26522915'}, {'screen_name': 'WeWillBeHeard1', 'name': 'We Will Be Heard', 'id': '1318224468926451712'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1355646656121884672,1352692557394948099,2021-01-30 23:38:44 CET,2021-01-30,23:38:44,+0200,365609453,georgecrichton,UP YOURS!,,@Dee12312300 @BorisJohnson Sorry!  You apparently don't follow this subject closely and consider that he's doing his best. His bed has been one of Late Lockdowns and early easing of restrictions. Allowed Cheltenham festival and Liverpool v Madrid when they had worst figure anywhere in Europe. Many more!,en,[],[],[],0,0,1,[],[],https://twitter.com/georgecrichton/status/1355646656121884672,False,,0,,Liverpool,,,,,,"[{'screen_name': 'Dee12312300', 'name': 'Dee 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🇬🇧', 'id': '1310189295702093824'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1355643870248361984,1355643870248361984,2021-01-30 23:27:39 CET,2021-01-30,23:27:39,+0200,94375309,kizzymay58,Elizabeth Collinge 💙,,Barbara Windsor's distraught husband blasts Boris Johnson for breaking vow   https://t.co/ZPePUFNDav,en,[],['https://www.mirror.co.uk/news/politics/barbara-windsors-distraught-husband-blasts-23415311#ICID=Android_TMNewsApp_AppShare'],[],1,0,0,[],[],https://twitter.com/kizzymay58/status/1355643870248361984,False,,0,,Liverpool,,,,,,[],,,,
1355639714125111296,1355557961905692678,2021-01-30 23:11:09 CET,2021-01-30,23:11:09,+0200,365609453,georgecrichton,UP YOURS!,,@JamesCleverly Fluke! The first thing that's gone the right way. You must have followed the Scientists Advice for once! @BorisJohnson @ConHome @RishiSunak @pritipatel @BBradley_Mans #incompetence #corruptpolitician #,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}, {'screen_name': 'conhome', 'name': 'conservativehome', 'id': '159992511'}, {'screen_name': 'rishisunak', 'name': 'rishi sunak', 'id': '1168968080690749441'}, {'screen_name': 'pritipatel', 'name': 'priti patel', 'id': '61660254'}, {'screen_name': 'bbradley_mans', 'name': 'cllr ben bradley mp', 'id': '918031841759780864'}]",[],[],0,0,0,"['incompetence', 'corruptpolitician']",[],https://twitter.com/georgecrichton/status/1355639714125111296,False,,0,,Liverpool,,,,,,"[{'screen_name': 'JamesCleverly', 'name': 'James Cleverly', 'id': '14077382'}]",,,,
1355610407529017351,1354901600242905088,2021-01-30 21:14:41 CET,2021-01-30,21:14:41,+0200,365609453,georgecrichton,UP YOURS!,,@BorisJohnson @Novavax Thanks Novovax No Thanks to you Johnson. This was due to the efforts of others!  https://t.co/R8wzSRow3T,en,[],[],['https://pbs.twimg.com/media/EtAYev-W4AM_as1.jpg'],0,0,0,[],[],https://twitter.com/georgecrichton/status/1355610407529017351,False,,1,https://pbs.twimg.com/media/EtAYev-W4AM_as1.jpg,Liverpool,,,,,,"[{'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}, {'screen_name': 'Novavax', 'name': 'Novavax', 'id': '2913798339'}]",,,,
1355560988658032642,1355541760043319296,2021-01-30 17:58:19 CET,2021-01-30,17:58:19,+0200,344264745,stevemulville,Steve Mulville,,@snapandgo222 @RNLILiverpool @BorisJohnson @metoffice @JonMitchellITV @_currie @MerPolDogs @Susiemacfid @Ruth_ITV He enjoyed his jaunt to the beach..🐶,en,[],[],[],1,0,1,[],[],https://twitter.com/SteveMulville/status/1355560988658032642,False,,0,,Liverpool,,,,,,"[{'screen_name': 'snapandgo222', 'name': 'Stephen Carrigan', 'id': '3880196242'}, {'screen_name': 'RNLILiverpool', 'name': 'RNLI Liverpool', 'id': '359870591'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}, {'screen_name': 'metoffice', 'name': 'Met Office', 'id': '19282280'}, {'screen_name': 'JonMitchellITV', 'name': 'Jon Mitchell - Weatherman', 'id': '333496049'}, {'screen_name': '_currie', 'name': ""John Currie...there's more to the picture..."", 'id': '19005870'}, {'screen_name': 'MerPolDogs', 'name': 'Mersey Police Dogs', 'id': '835078377681776641'}, {'screen_name': 'Susiemacfid', 'name': 'Susie MacFid.', 'id': '74695152'}, {'screen_name': 'Ruth_ITV', 'name': 'Ruth ITV', 'id': '110440650'}]",,,,
1355557732842139650,1355260325118021635,2021-01-30 17:45:23 CET,2021-01-30,17:45:23,+0200,2153812720,csmithjames,colin james smith,,@RedLabour_ @BorisJohnson He travels up to Scotland where they despise him instead of visiting some care homes..😡,en,[],[],[],0,0,1,[],[],https://twitter.com/CsmithJames/status/1355557732842139650,False,,0,,Liverpool,,,,,,"[{'screen_name': 'RedLabour_', 'name': 'Red Labour', 'id': '1227361307315331073'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1355535274642710528,1355535274642710528,2021-01-30 16:16:08 CET,2021-01-30,16:16:08,+0200,793385749324398592,davidfl10307743,David Flynn,,Boris Johnson: Launch a public inquiry into the #DeniedMyVote scandal - Sign the Petition!  https://t.co/PIcGlwYhpx via @UKChange,en,"[{'screen_name': 'ukchange', 'name': 'change.org uk', 'id': '397998902'}]",['http://chng.it/HVCkkC7L'],[],0,0,0,['deniedmyvote'],[],https://twitter.com/DavidFl10307743/status/1355535274642710528,False,,0,,Liverpool,,,,,,[],,,,
1355502356893474821,1355299075223121928,2021-01-30 14:05:20 CET,2021-01-30,14:05:20,+0200,563108950,dbnickson80,David Burton-Nickson,,"@vonderleyen @BorisJohnson Play nice guys, our future depends on it. Thanks.",en,[],[],[],0,0,0,[],[],https://twitter.com/dbnickson80/status/1355502356893474821,False,,0,,Liverpool,,,,,,"[{'screen_name': 'vonderleyen', 'name': 'Ursula von der Leyen', 'id': '1146329871418843136'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1355500874907447301,1355428866270093312,2021-01-30 13:59:27 CET,2021-01-30,13:59:27,+0200,361557474,duttonstar,David Dutton,,@WizThoughtful @bushbytiger @BorisJohnson If you have to ask then there’s no hope,en,[],[],[],0,0,0,[],[],https://twitter.com/DuttonStar/status/1355500874907447301,False,,0,,Liverpool,,,,,,"[{'screen_name': 'WizThoughtful', 'name': 'The Thoughtful Wizard', 'id': '1130407633008119808'}, {'screen_name': 'bushbytiger', 'name': 'Julie Longworth', 'id': '189671478'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1355497934557749248,1355431409582825477,2021-01-30 13:47:46 CET,2021-01-30,13:47:46,+0200,4289461648,carlakent1972,Carla Kent,,"@jacquienewton09 😒😒😒 @BorisJohnson More blood on your hands, due to your incompetence. Accountability is paramount! #fuckthetories",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,['fuckthetories'],[],https://twitter.com/carlakent1972/status/1355497934557749248,False,,0,,Liverpool,,,,,,"[{'screen_name': 'jacquienewton09', 'name': 'Jacquie Newton 💙😷🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f#notmovingon', 'id': '880371767830818818'}]",,,,
1355491168298164228,1355491168298164228,2021-01-30 13:20:52 CET,2021-01-30,13:20:52,+0200,189671478,bushbytiger,Julie Longworth,,On 18/1/21 55% of adults in UK believed @BorisJohnson was doing a bad job - so I’m not alone - he’s created a socioeconomic catastrophe in UK,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],1,0,0,[],[],https://twitter.com/bushbytiger/status/1355491168298164228,False,https://twitter.com/WizThoughtful/status/1355484015264997376,0,,Liverpool,,,,,,[],,,,
