{'label': 'POSITIVE', 'score': 0.986000657081604}
{'label': 'NEGATIVE', 'score': 0.9909238219261169}
{'label': 'NEGATIVE', 'score': 0.9951996803283691}
{'label': 'NEGATIVE', 'score': 0.9805237054824829}
{'label': 'NEGATIVE', 'score': 0.9996098279953003}
{'label': 'POSITIVE', 'score': 0.9978325963020325}
{'label': 'POSITIVE', 'score': 0.99701327085495}
{'label': 'NEGATIVE', 'score': 0.990662693977356}
{'label': 'NEGATIVE', 'score': 0.9223717451095581}
{'label': 'POSITIVE', 'score': 0.9995577335357666}
{'label': 'NEGATIVE', 'score': 0.9976123571395874}
{'label': 'NEGATIVE', 'score': 0.9957485198974609}
{'label': 'NEGATIVE', 'score': 0.9959216117858887}
{'label': 'NEGATIVE', 'score': 0.9989643692970276}
{'label': 'NEGATIVE', 'score': 0.9991312026977539}
{'label': 'NEGATIVE', 'score': 0.9996002316474915}
{'label': 'NEGATIVE', 'score': 0.9714778661727905}
{'label': 'POSITIVE', 'score': 0.712310254573822}
{'label': 'NEGATIVE', 'score': 0.9877806901931763}
{'label': 'NEGATIVE', 'score': 0.9741851091384888}
{'label': 'NEGATIVE', 'score': 0.9981920123100281}
{'label': 'NEGATIVE', 'score': 0.9118053317070007}
{'label': 'NEGATIVE', 'score': 0.9854832887649536}
{'label': 'NEGATIVE', 'score': 0.9497936367988586}
{'label': 'NEGATIVE', 'score': 0.994888961315155}
{'label': 'POSITIVE', 'score': 0.539522647857666}
{'label': 'NEGATIVE', 'score': 0.8276860117912292}
{'label': 'POSITIVE', 'score': 0.9910459518432617}
{'label': 'NEGATIVE', 'score': 0.9934307932853699}
{'label': 'NEGATIVE', 'score': 0.9870880246162415}
{'label': 'NEGATIVE', 'score': 0.999391496181488}
{'label': 'NEGATIVE', 'score': 0.998236358165741}
{'label': 'NEGATIVE', 'score': 0.9982578754425049}
{'label': 'POSITIVE', 'score': 0.9965377449989319}
{'label': 'POSITIVE', 'score': 0.9991767406463623}
{'label': 'NEGATIVE', 'score': 0.9899638295173645}
{'label': 'NEGATIVE', 'score': 0.9878187775611877}
{'label': 'NEGATIVE', 'score': 0.9983730912208557}
{'label': 'POSITIVE', 'score': 0.9208471775054932}
{'label': 'NEGATIVE', 'score': 0.9976149797439575}
{'label': 'NEGATIVE', 'score': 0.9951903820037842}
{'label': 'POSITIVE', 'score': 0.9937426447868347}
{'label': 'NEGATIVE', 'score': 0.880942702293396}
{'label': 'NEGATIVE', 'score': 0.9975671768188477}
{'label': 'NEGATIVE', 'score': 0.9965916872024536}
{'label': 'NEGATIVE', 'score': 0.9955387711524963}
{'label': 'POSITIVE', 'score': 0.6403893232345581}
{'label': 'POSITIVE', 'score': 0.9951501488685608}
{'label': 'NEGATIVE', 'score': 0.9997451901435852}
{'label': 'NEGATIVE', 'score': 0.9976975917816162}
{'label': 'NEGATIVE', 'score': 0.9974411725997925}
{'label': 'NEGATIVE', 'score': 0.9903988838195801}
{'label': 'POSITIVE', 'score': 0.7822401523590088}
{'label': 'NEGATIVE', 'score': 0.9991734027862549}
{'label': 'NEGATIVE', 'score': 0.9922965168952942}
{'label': 'NEGATIVE', 'score': 0.9986812472343445}
{'label': 'NEGATIVE', 'score': 0.9969764351844788}
{'label': 'NEGATIVE', 'score': 0.999542236328125}
{'label': 'NEGATIVE', 'score': 0.9992045760154724}
{'label': 'NEGATIVE', 'score': 0.9849690794944763}
{'label': 'NEGATIVE', 'score': 0.9881090521812439}
{'label': 'NEGATIVE', 'score': 0.9882713556289673}
{'label': 'NEGATIVE', 'score': 0.995046079158783}
{'label': 'NEGATIVE', 'score': 0.9935599565505981}
{'label': 'POSITIVE', 'score': 0.8647907376289368}
{'label': 'NEGATIVE', 'score': 0.9997427463531494}
{'label': 'NEGATIVE', 'score': 0.9984898567199707}
