{'label': 'NEGATIVE', 'score': 0.9941785931587219}
{'label': 'NEGATIVE', 'score': 0.9882396459579468}
{'label': 'NEGATIVE', 'score': 0.9995104074478149}
{'label': 'NEGATIVE', 'score': 0.9990996718406677}
{'label': 'NEGATIVE', 'score': 0.9990594387054443}
{'label': 'POSITIVE', 'score': 0.9889124035835266}
{'label': 'POSITIVE', 'score': 0.658275842666626}
{'label': 'NEGATIVE', 'score': 0.999563455581665}
{'label': 'NEGATIVE', 'score': 0.9991388916969299}
{'label': 'NEGATIVE', 'score': 0.9972774982452393}
{'label': 'NEGATIVE', 'score': 0.941030740737915}
{'label': 'NEGATIVE', 'score': 0.9845246076583862}
{'label': 'NEGATIVE', 'score': 0.9911582469940186}
{'label': 'NEGATIVE', 'score': 0.9855138063430786}
{'label': 'NEGATIVE', 'score': 0.9985981583595276}
{'label': 'NEGATIVE', 'score': 0.993496835231781}
{'label': 'NEGATIVE', 'score': 0.987010657787323}
{'label': 'POSITIVE', 'score': 0.9990710616111755}
{'label': 'POSITIVE', 'score': 0.8240036964416504}
{'label': 'POSITIVE', 'score': 0.9945873618125916}
{'label': 'NEGATIVE', 'score': 0.9979281425476074}
{'label': 'NEGATIVE', 'score': 0.9969168305397034}
{'label': 'NEGATIVE', 'score': 0.971969723701477}
{'label': 'POSITIVE', 'score': 0.7513749599456787}
{'label': 'NEGATIVE', 'score': 0.9986770749092102}
{'label': 'NEGATIVE', 'score': 0.9966443181037903}
{'label': 'POSITIVE', 'score': 0.9985289573669434}
{'label': 'NEGATIVE', 'score': 0.9967939853668213}
{'label': 'POSITIVE', 'score': 0.9998378753662109}
{'label': 'POSITIVE', 'score': 0.9976667165756226}
{'label': 'NEGATIVE', 'score': 0.9984629154205322}
{'label': 'NEGATIVE', 'score': 0.9997597336769104}
{'label': 'POSITIVE', 'score': 0.8110077381134033}
{'label': 'NEGATIVE', 'score': 0.9986542463302612}
{'label': 'NEGATIVE', 'score': 0.9662431478500366}
{'label': 'NEGATIVE', 'score': 0.9942753911018372}
{'label': 'NEGATIVE', 'score': 0.9996592998504639}
{'label': 'NEGATIVE', 'score': 0.9963127970695496}
